bias,conspiracy,hate,satire,junk,state
0.11651413,0.11065567,0.12714557,0.10775409,0.1265516,0.1354583
0.10099009,0.10744611,0.105597265,0.1335905,0.09586217,0.12370462
0.09151865,0.08967914,0.09180788,0.08975649,0.093278036,0.09913278
0.12689672,0.120723546,0.11580506,0.17413092,0.13030045,0.11832476
0.10178789,0.09906698,0.09564661,0.09412593,0.12521215,0.101087235
0.11939891,0.11761458,0.11378661,0.15308732,0.12126818,0.09920008
0.1112509,0.1042664,0.10282768,0.11621742,0.09481021,0.109181374
0.097859345,0.09588579,0.098031744,0.091728844,0.12575154,0.11393254
0.100790545,0.10613498,0.09704663,0.10984277,0.09994812,0.10346012
0.11140941,0.10265383,0.10788781,0.108494215,0.10393319,0.12574242
0.11754333,0.11846556,0.12524226,0.11463675,0.10478907,0.13914858
0.10418258,0.10828081,0.09342553,0.12993681,0.12974428,0.09853419
0.10127874,0.09955785,0.10629507,0.12116938,0.088496365,0.109040394
0.11954658,0.109758206,0.10319777,0.10165933,0.10909941,0.12605906
0.108527295,0.10986343,0.105760396,0.12247623,0.11949501,0.09945146
0.11353759,0.10049037,0.100875,0.12628691,0.089459576,0.1046195
0.1095046,0.10867707,0.11281734,0.12484702,0.119805485,0.123618454
0.09896991,0.097470954,0.09614289,0.096831195,0.10250464,0.124341704
0.097332254,0.09975478,0.08859932,0.10558903,0.118768565,0.08787726
0.11981108,0.11579298,0.11124361,0.14157729,0.13065407,0.104335204
0.09273091,0.0909595,0.09257531,0.09332867,0.09308857,0.108542055
0.12241705,0.12186101,0.11452489,0.12752952,0.108873814,0.12878074
0.111118004,0.10376666,0.10672021,0.12851942,0.098207384,0.11050753
0.09477654,0.09399015,0.09600379,0.11020594,0.10465678,0.0911974
0.0962261,0.09532417,0.09458344,0.10727552,0.10255438,0.0995616
0.10744399,0.10233555,0.09320907,0.099925965,0.10294678,0.089570045
0.1158065,0.12371668,0.09928401,0.1474645,0.10284013,0.116969
0.1073531,0.10647546,0.11460466,0.10527954,0.10353834,0.11904091
0.112032294,0.10779408,0.113578625,0.113850005,0.1079272,0.124420375
0.11912209,0.11553104,0.11208318,0.123812065,0.12133387,0.11944893
0.12813875,0.117295295,0.108062625,0.11694026,0.11608622,0.13265628
0.11650542,0.1126576,0.105273984,0.12678076,0.10762969,0.12491932
0.11386564,0.109245576,0.1082899,0.12268654,0.09221035,0.12836815
0.13921118,0.13701245,0.13277431,0.15410048,0.13969721,0.14109631
0.12747137,0.12720437,0.13142188,0.13570467,0.12723923,0.14343427
0.11080617,0.10513351,0.10625967,0.10521123,0.112764984,0.110862784
0.12131401,0.11807903,0.11446159,0.14622054,0.117282316,0.12958899
0.10722545,0.10084667,0.10839601,0.101956375,0.09614803,0.13776094
0.105866775,0.10597363,0.10714858,0.102691405,0.13097543,0.10941645
0.109722264,0.10713633,0.1105831,0.11546482,0.10975557,0.11165821
0.08263151,0.08907607,0.09040133,0.08478916,0.109558724,0.08920284
0.09505714,0.09210695,0.103081666,0.10841206,0.12134756,0.09547645
0.11353759,0.10049037,0.100875,0.12628691,0.089459576,0.1046195
0.09514449,0.10523564,0.10817971,0.113245904,0.11049637,0.09288741
0.10622698,0.10561947,0.099224344,0.11359167,0.1183478,0.11194697
0.10956066,0.10889968,0.095374204,0.12000237,0.10313495,0.10855806
0.10495171,0.10220465,0.10417666,0.09670735,0.10990007,0.113837644
0.11709857,0.113366604,0.11029247,0.12804407,0.11908042,0.11390963
0.09799238,0.099364914,0.097614296,0.096370876,0.11368053,0.098126166
0.11010213,0.10548892,0.117993526,0.11695496,0.13468215,0.11582018
0.13248202,0.1240921,0.112567596,0.13734272,0.12104089,0.12219725
0.10112616,0.1070054,0.11366395,0.11422298,0.10598307,0.1252421
0.10932296,0.11242308,0.10579259,0.114732735,0.12870027,0.10525936
0.111921854,0.10842785,0.12148199,0.11331365,0.11189433,0.116271645
0.09193042,0.09961421,0.09406387,0.10037843,0.11599563,0.08435192
0.11738133,0.114319116,0.11895113,0.13036889,0.11160534,0.12711523
0.08845447,0.09903922,0.10503951,0.11259063,0.10276281,0.08365584
0.100790545,0.10613498,0.09704663,0.10984277,0.09994812,0.10346012
0.082175046,0.095192276,0.081811585,0.099277146,0.10738921,0.08181752
0.10155049,0.10375778,0.10984445,0.117387965,0.10636676,0.13877133
0.109646775,0.105196126,0.09993086,0.11172935,0.10480214,0.09666083
0.11950377,0.110641085,0.10696835,0.11198741,0.13953118,0.13010427
